# Identifiability Atlas for Biexponential IVIM model
# D_true/Dstar_true/f_true: Absolute parameters (mm^2/s, mm^2/s, unitless)
# snr: Signal-to-Noise ratio
# shrinkage_D/Dstar/f: relative marginal width shrinkage (1 - post_90_width / prior_90_width)
# corr_f_Dstar: Pearson correlation between f and D* samples
# mono_collapse_indicator: Posterior mass on f < 0.025
# classification: recoverable, f-D* trade-off, or mono-exp collapse
D_true,Dstar_true,f_true,snr,shrinkage_D,shrinkage_Dstar,shrinkage_f,corr_f_Dstar,mono_collapse_indicator,classification
0.0008571428571428571,0.10428571428571429,0.26571428571428574,10.0,0.54128075,0.015794694,0.32060415,-0.12206642761186164,0.012000000104308128,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.3271428571428572,10.0,0.41654086,0.054654717,0.24783212,-0.1112418449100504,0.014999999664723873,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.38857142857142857,10.0,0.3348487,0.051189482,0.26751912,-0.11225470015835719,0.009999999776482582,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.45,10.0,0.2415492,0.054648638,0.23651642,0.00953224625949844,0.003000000026077032,f-D* trade-off
0.0008571428571428571,0.12,0.02,10.0,0.7351245,-0.01950121,0.43226695,-0.31126371855057317,0.08500000089406967,f-D* trade-off
0.0008571428571428571,0.12,0.08142857142857143,10.0,0.7121588,-0.011321068,0.44299906,-0.13741870788809024,0.04699999839067459,f-D* trade-off
0.0008571428571428571,0.12,0.14285714285714285,10.0,0.6460211,0.013981521,0.36937636,-0.25043447451161593,0.03700000047683716,f-D* trade-off
0.0008571428571428571,0.12,0.20428571428571426,10.0,0.59210235,0.0023554564,0.3154031,-0.23945736415784713,0.024000000208616257,f-D* trade-off
0.0008571428571428571,0.12,0.26571428571428574,10.0,0.5234945,0.012795985,0.3088675,-0.14271530174583058,0.01899999938905239,f-D* trade-off
0.0008571428571428571,0.12,0.3271428571428572,10.0,0.42550582,0.03259629,0.28662074,-0.1419510323313808,0.013000000268220901,f-D* trade-off
0.0008571428571428571,0.12,0.38857142857142857,10.0,0.3267206,0.025810897,0.2349639,-0.0922448082138131,0.010999999940395355,f-D* trade-off
0.0008571428571428571,0.12,0.45,10.0,0.2494905,0.030142605,0.21714902,0.03444499389571895,0.004999999888241291,f-D* trade-off
0.0011142857142857144,0.01,0.02,10.0,0.6357765,0.00018799305,0.37469858,-0.10190947041192142,0.06300000101327896,f-D* trade-off
0.0011142857142857144,0.01,0.08142857142857143,10.0,0.5987171,-0.0020956993,0.3391592,-0.20700608486306213,0.032999999821186066,f-D* trade-off
