D_true,Dstar_true,f_true,snr,npe_post_sd,crlb_sd_analytic,crlb_sd_analytic_recomputed,crlb_sd_sampled,crlb_sd_rician,ratio_analytic,ratio_sampled,ratio_rician,rail_rate_dstar,diverged_rate
0.6,10.0,0.26571428571428574,10.0,32.684475,15.135273606141265,15.135273606141265,194.2276792324616,15.22540275345983,2.159490194601197,0.16827918208754145,2.146706759042729,0.043,0.0
0.8571428571428571,10.0,0.26571428571428574,10.0,33.373615,16.32942064475137,16.32942064475137,192.0881592503245,16.480897253684855,2.043772157686414,0.1737411359984367,2.0249877471044977,0.0325,0.0
1.1142857142857143,10.0,0.26571428571428574,10.0,32.285236,17.678403479998128,17.678403479998128,191.94488949521116,18.102313001218125,1.8262529416285276,0.16820055008969376,1.7834867841378883,0.0285,0.0
1.3714285714285714,10.0,0.26571428571428574,10.0,35.283894,19.20540101057813,19.20540101057813,187.73913789236582,19.59921437907625,1.8371859856386799,0.1879410675691335,1.8002708331854573,0.027,0.0
1.6285714285714283,10.0,0.26571428571428574,10.0,37.311,20.937706472160972,20.937706472160972,187.39264327472185,21.790814686572446,1.7820003768599855,0.1991060019645554,1.7122352026145737,0.031,0.0
1.8857142857142857,10.0,0.26571428571428574,10.0,36.936886,22.90735727952299,22.90735727952299,184.44393504555768,24.351849541907697,1.6124464023948462,0.20026077838166154,1.5168000252479552,0.0305,0.0
2.142857142857143,10.0,0.26571428571428574,10.0,35.180058,25.151892346324452,25.151892346324452,183.61397886701957,27.539210029239445,1.398704202500126,0.19159792852960708,1.2774534186945803,0.047,0.0
2.4,10.0,0.26571428571428574,10.0,36.90474,27.715297380757864,27.715297380757864,185.16824691323123,31.567248198275376,1.3315657008069839,0.19930382565696236,1.1690832146090018,0.047,0.0
0.6,10.0,0.3271428571428572,10.0,34.88781,12.293278998874557,12.293278998874557,186.90157536170574,12.499987183120124,2.8379580221527494,0.18666407670712531,2.791027661781302,0.0245,0.0
0.8571428571428571,10.0,0.3271428571428572,10.0,35.355732,13.263197554252221,13.263197554252221,180.05207636560908,13.428705195729632,2.665701978688855,0.19636392266983674,2.632847432769857,0.0235,0.0
1.1142857142857143,10.0,0.3271428571428572,10.0,32.57121,14.35887793571901,14.35887793571901,182.72003830916745,14.65141908606037,2.268367284663211,0.178257460437309,2.2230754446843206,0.0185,0.0
1.3714285714285714,10.0,0.3271428571428572,10.0,36.314842,15.599146672347302,15.599146672347302,179.82638443402473,16.054006422002416,2.328001844389131,0.20194390336154094,2.26204232422815,0.024,0.0
1.6285714285714283,10.0,0.3271428571428572,10.0,36.84909,17.006172069091367,17.006172069091367,185.78454703448,17.897638537449755,2.166806876142628,0.19834313772695597,2.058879998212918,0.0295,0.0
1.8857142857142857,10.0,0.3271428571428572,10.0,36.60674,18.605975781621368,18.605975781621368,181.0668088378138,20.026580744945583,1.967472143027774,0.20217255848800872,1.827907642658321,0.0295,0.0
2.142857142857143,10.0,0.3271428571428572,10.0,36.45809,20.429047931949114,20.429047931949114,183.3502201922738,22.89281761883215,1.7846202063495484,0.19884399354289026,1.5925558228362746,0.0345,0.0
2.4,10.0,0.3271428571428572,10.0,36.52099,22.51111490314862,22.51111490314862,177.80973488011722,26.110849031031808,1.6223536071617357,0.2053936474548098,1.3986902515730573,0.0315,0.0
